Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2019-07-29,21.0,22.9,21.0,21.25,21.92,26574.0,145.0,582608.0,10865.0,40.89,1.9,0.25
2019-07-30,21.35,21.5,19.0,20.05,20.14,31568.0,140.0,635697.0,18089.0,57.3,2.5,-1.3
2019-07-31,20.1,20.95,19.65,20.45,20.37,14135.0,140.0,287919.0,4724.0,33.42,1.3,0.35
2019-08-01,23.7,23.7,19.95,20.45,20.74,23886.0,401.0,495493.0,9490.0,39.73,3.75,-3.25
2019-08-02,20.25,20.55,19.05,20.2,20.01,18482.0,77.0,369735.0,15080.0,81.59,1.5,-0.05
2019-08-05,20.0,20.0,19.5,19.75,19.67,3516.0,43.0,69173.0,2112.0,60.07,0.5,-0.25
2019-08-06,19.45,20.5,19.3,20.25,20.02,10005.0,40.0,200304.0,6603.0,66.0,1.2,0.8
2019-08-07,20.5,20.85,19.7,19.75,20.29,10658.0,55.0,216278.0,5885.0,55.22,1.15,-0.75
2019-08-08,20.1,20.1,19.85,19.85,19.92,2864.0,20.0,57043.0,1970.0,68.78,0.25,-0.25
2019-08-09,20.4,20.8,20.2,20.4,20.37,7045.0,52.0,143499.0,4663.0,66.19,0.6,0.0
2019-08-13,20.55,20.55,19.95,20.0,20.06,11633.0,49.0,233344.0,10320.0,88.71,0.6,-0.55
2019-08-14,20.8,23.0,19.0,21.0,21.28,17529.0,93.0,373025.0,12369.0,70.56,4.0,0.2
2019-08-16,22.95,22.95,20.4,21.75,21.61,12514.0,49.0,270478.0,6745.0,53.9,2.55,-1.2
2019-08-19,22.0,22.4,21.75,22.35,22.04,13128.0,75.0,289384.0,8880.0,67.64,0.65,0.35
2019-08-20,22.5,24.5,22.4,23.85,23.8,29032.0,163.0,690972.0,20894.0,71.97,2.1,1.35
2019-08-21,24.35,25.3,23.4,23.7,24.69,40061.0,161.0,989070.0,34453.0,86.0,1.9,-0.65
2019-08-22,23.4,23.4,21.7,22.0,22.78,24197.0,367.0,551166.0,20519.0,84.8,1.7,-1.4
2019-08-23,22.0,23.2,21.45,23.05,22.53,21542.0,225.0,485267.0,11818.0,54.86,1.75,1.05
2019-08-26,22.5,23.85,22.5,23.2,23.34,7176.0,50.0,167520.0,5792.0,80.71,1.35,0.7
2019-08-27,23.7,24.0,23.55,23.6,23.73,2461.0,17.0,58394.0,2078.0,84.44,0.45,-0.1
2019-08-28,23.75,24.1,23.1,23.5,23.71,11941.0,76.0,283130.0,7752.0,64.92,1.0,-0.25
2019-08-29,23.25,23.95,23.2,23.55,23.52,3838.0,40.0,90256.0,2447.0,63.76,0.75,0.3
2019-08-30,23.4,23.75,22.7,22.75,23.07,6026.0,44.0,139043.0,3496.0,58.02,1.05,-0.65
2019-09-03,22.85,23.4,22.4,22.8,22.74,3491.0,28.0,79383.0,2615.0,74.91,1.0,-0.05
2019-09-04,22.5,22.75,22.4,22.55,22.58,13754.0,40.0,310554.0,12819.0,93.2,0.35,0.05
2019-09-05,22.75,23.05,22.5,22.6,22.76,4122.0,26.0,93799.0,2027.0,49.18,0.55,-0.15
2019-09-06,23.05,23.5,23.05,23.45,23.24,6693.0,25.0,155552.0,5751.0,85.93,0.45,0.4
2019-09-09,23.35,23.55,22.85,22.95,23.15,2348.0,32.0,54356.0,1636.0,69.68,0.7,-0.4
2019-09-11,23.4,23.5,22.75,23.0,23.24,1065.0,23.0,24747.0,1052.0,98.78,0.75,-0.4
2019-09-12,23.25,23.55,22.75,23.2,23.11,10333.0,60.0,238775.0,6304.0,61.01,0.8,-0.05
2019-09-13,23.6,23.95,23.55,23.8,23.73,3274.0,19.0,77689.0,3241.0,98.99,0.4,0.2
2019-09-16,24.0,24.05,23.7,23.8,23.87,1993.0,27.0,47567.0,1311.0,65.78,0.35,-0.2
2019-09-17,23.5,24.2,23.35,23.45,23.87,635.0,17.0,15156.0,621.0,97.8,0.85,-0.05
2019-09-18,23.05,23.85,23.05,23.35,23.4,8766.0,53.0,205127.0,2334.0,26.63,0.8,0.3
2019-09-19,23.0,23.2,22.6,22.65,22.73,7345.0,24.0,166947.0,3667.0,49.93,0.6,-0.35
2019-09-20,22.45,22.55,21.65,22.05,22.13,22053.0,111.0,488014.0,13581.0,61.58,0.9,-0.4
2019-09-23,22.6,23.0,22.4,22.6,22.69,12209.0,82.0,276964.0,9130.0,74.78,0.6,0.0
2019-09-24,22.5,22.65,21.85,21.95,22.19,16268.0,66.0,360908.0,8887.0,54.63,0.8,-0.55
2019-09-25,21.5,23.0,21.5,22.55,22.39,8675.0,82.0,194192.0,5634.0,64.95,1.5,1.05
2019-09-26,22.45,22.5,21.8,21.9,22.0,14003.0,69.0,308047.0,8936.0,63.81,0.7,-0.55
2019-09-27,21.6,21.6,20.5,20.7,20.99,12022.0,91.0,252351.0,7692.0,63.98,1.1,-0.9
2019-09-30,20.7,20.7,20.0,20.25,20.27,9878.0,59.0,200262.0,6513.0,65.93,0.7,-0.45
2019-10-01,20.3,21.0,18.5,19.0,19.93,22402.0,189.0,446374.0,9088.0,40.57,2.5,-1.3
2019-10-03,19.0,19.95,19.0,19.65,19.67,26750.0,138.0,526127.0,12291.0,45.95,0.95,0.65
2019-10-04,19.55,20.5,19.45,20.3,19.79,2259.0,26.0,44709.0,1345.0,59.54,1.05,0.75
2019-10-07,17.05,19.2,17.05,18.3,18.48,22182.0,150.0,409868.0,10709.0,48.28,2.15,1.25
2019-10-09,18.8,18.8,17.6,17.85,17.92,16697.0,102.0,299256.0,10460.0,62.65,1.2,-0.95
2019-10-10,17.5,17.85,17.3,17.5,17.55,9139.0,86.0,160429.0,5476.0,59.92,0.55,0.0
2019-10-11,17.25,18.35,17.2,17.6,17.52,10492.0,73.0,183785.0,5573.0,53.12,1.15,0.35
2019-10-14,17.3,17.7,17.05,17.15,17.3,23440.0,99.0,405605.0,18303.0,78.08,0.65,-0.15
2019-10-15,17.6,17.6,16.1,16.2,16.42,9301.0,52.0,152748.0,5696.0,61.24,1.5,-1.4
2019-10-16,15.9,16.95,14.5,14.65,15.26,43988.0,188.0,671451.0,25705.0,58.44,2.45,-1.25
2019-10-17,15.25,17.35,15.25,17.1,16.34,68608.0,247.0,1120939.0,29548.0,43.07,2.1,1.85
2019-10-18,17.45,19.25,17.45,18.75,18.49,81103.0,312.0,1499458.0,42958.0,52.97,1.8,1.3
2019-10-22,18.8,22.5,18.8,22.5,21.95,77891.0,339.0,1709847.0,55445.0,71.18,3.7,3.7
2019-10-23,24.0,25.0,21.7,22.4,23.34,50329.0,346.0,1174466.0,21355.0,42.43,3.3,-1.6
2019-10-24,24.95,24.95,21.0,21.1,21.42,15898.0,150.0,340517.0,13321.0,83.79,3.95,-3.85
2019-10-25,21.1,22.4,21.0,21.9,21.85,4301.0,104.0,93964.0,3922.0,91.19,1.4,0.8
2019-10-27,23.95,24.0,21.5,22.6,23.07,14954.0,52.0,345045.0,13940.0,93.22,2.5,-1.35
2019-10-29,22.05,22.9,21.8,22.2,22.13,7353.0,82.0,162745.0,6736.0,91.61,1.1,0.15
2019-10-30,21.95,22.25,21.15,21.2,21.48,10459.0,92.0,224618.0,9181.0,87.78,1.1,-0.75
2019-10-31,22.9,23.0,21.5,21.95,22.15,8958.0,107.0,198420.0,5439.0,60.72,1.5,-0.95
2019-11-01,22.2,23.25,21.95,22.9,22.68,18903.0,183.0,428662.0,8317.0,44.0,1.3,0.7
2019-11-04,23.25,23.25,21.8,22.05,22.23,8830.0,91.0,196258.0,5291.0,59.92,1.45,-1.2
2019-11-05,22.0,22.2,21.45,21.5,21.72,4079.0,46.0,88597.0,2806.0,68.79,0.75,-0.5
2019-11-06,22.0,22.5,21.5,22.0,21.93,4922.0,62.0,107915.0,2569.0,52.19,1.0,0.0
2019-11-07,22.0,22.4,21.8,22.0,22.05,10352.0,350.0,228238.0,8914.0,86.11,0.6,0.0
2019-11-08,21.05,22.55,21.05,21.85,21.93,6289.0,100.0,137930.0,4329.0,68.83,1.5,0.8
2019-11-11,22.0,22.0,21.2,21.35,21.5,5264.0,213.0,113162.0,4525.0,85.96,0.8,-0.65
2019-11-13,22.5,22.5,21.1,21.1,21.44,6645.0,64.0,142491.0,4655.0,70.05,1.4,-1.4
2019-11-14,21.15,21.75,20.9,20.95,21.16,2530.0,50.0,53523.0,1438.0,56.84,0.85,-0.2
2019-11-15,21.9,23.0,21.15,22.5,22.6,17547.0,87.0,396534.0,11723.0,66.81,1.85,0.6
2019-11-18,22.05,23.25,22.0,23.15,22.99,13825.0,79.0,317879.0,12447.0,90.03,1.25,1.1
2019-11-19,24.85,25.45,24.1,25.45,25.18,14290.0,46.0,359859.0,11465.0,80.23,1.35,0.6
2019-11-20,27.95,27.95,23.05,26.0,26.05,82972.0,391.0,2161079.0,46502.0,56.05,4.9,-1.95
2019-11-21,28.45,28.45,25.55,25.8,26.48,17306.0,154.0,458204.0,10251.0,59.23,2.9,-2.65
2019-11-22,25.55,25.55,23.45,23.5,24.21,19272.0,138.0,466526.0,11817.0,61.32,2.1,-2.05
2019-11-25,23.3,24.0,22.3,22.55,22.78,12870.0,143.0,293145.0,9119.0,70.85,1.7,-0.75
2019-11-26,22.3,23.3,20.75,21.55,22.0,15469.0,143.0,340273.0,9029.0,58.37,2.55,-0.75
2019-11-27,21.15,21.8,21.1,21.45,21.38,6114.0,64.0,130723.0,5483.0,89.68,0.7,0.3
2019-11-28,21.7,21.7,19.35,19.9,20.04,73466.0,247.0,1472284.0,62082.0,84.5,2.35,-1.8
2019-11-29,19.8,20.5,19.4,20.3,19.81,28938.0,123.0,573315.0,19501.0,67.39,1.1,0.5
2019-12-02,20.45,21.0,19.5,20.2,20.57,21741.0,88.0,447113.0,14316.0,65.85,1.5,-0.25
2019-12-03,19.5,20.1,19.2,19.85,19.67,3680.0,56.0,72380.0,2849.0,77.42,0.9,0.35
2019-12-04,20.1,20.5,19.85,20.45,20.27,10131.0,68.0,205337.0,7169.0,70.76,0.65,0.35
2019-12-05,20.5,20.85,20.25,20.55,20.61,11947.0,58.0,246256.0,11140.0,93.25,0.6,0.05
2019-12-06,21.0,21.0,19.55,19.6,19.89,13140.0,77.0,261408.0,10481.0,79.76,1.45,-1.4
2019-12-09,19.75,19.75,18.65,18.75,18.91,17520.0,65.0,331380.0,10437.0,59.57,1.1,-1.0
2019-12-10,19.05,19.15,18.9,18.9,18.98,1574.0,21.0,29880.0,1473.0,93.58,0.25,-0.15
2019-12-11,19.0,19.4,18.6,19.0,18.86,6451.0,99.0,121658.0,5061.0,78.45,0.8,0.0
2019-12-12,18.7,19.1,18.55,19.0,19.0,7694.0,37.0,146185.0,7516.0,97.69,0.55,0.3
2019-12-13,19.2,19.35,18.5,18.85,19.1,7322.0,115.0,139878.0,6968.0,95.17,0.85,-0.35
2019-12-16,18.75,19.1,18.65,18.7,18.84,3888.0,31.0,73254.0,2491.0,64.07,0.45,-0.05
2019-12-17,18.7,19.15,18.7,18.8,18.92,4107.0,20.0,77719.0,2972.0,72.36,0.45,0.1
2019-12-18,19.05,19.15,18.65,18.7,18.73,4700.0,31.0,88016.0,4432.0,94.3,0.5,-0.35
2019-12-19,18.8,19.05,18.2,18.2,18.52,13447.0,150.0,249063.0,9892.0,73.56,0.85,-0.6
2019-12-20,18.8,19.1,18.0,18.55,18.77,9384.0,42.0,176115.0,5254.0,55.99,1.1,-0.25
2019-12-23,19.1,19.2,18.1,19.0,18.78,5155.0,26.0,96836.0,2399.0,46.54,1.1,-0.1
2019-12-24,18.9,18.95,18.55,18.8,18.82,3666.0,19.0,68976.0,3018.0,82.32,0.4,-0.1
2019-12-26,18.8,19.15,18.65,18.9,18.9,5420.0,35.0,102438.0,4349.0,80.24,0.5,0.1
2019-12-27,18.7,19.05,18.65,18.7,18.84,5135.0,40.0,96761.0,3848.0,74.94,0.4,0.0
2019-12-30,18.85,18.85,18.4,18.45,18.61,2574.0,17.0,47895.0,2185.0,84.89,0.45,-0.4
2019-12-31,18.45,19.0,18.45,18.5,18.74,9919.0,60.0,185862.0,6527.0,65.8,0.55,0.05
2020-01-01,18.6,18.75,18.5,18.6,18.6,919.0,14.0,17097.0,685.0,74.54,0.25,0.0
2020-01-02,18.65,19.4,18.55,19.3,19.07,2581.0,23.0,49211.0,2339.0,90.62,0.85,0.65
2020-01-03,18.6,20.25,18.6,20.2,19.91,11397.0,72.0,226873.0,9077.0,79.64,1.65,1.6
2020-01-06,20.9,20.9,19.4,19.5,19.75,7998.0,50.0,157924.0,5672.0,70.92,1.5,-1.4
2020-01-07,19.85,20.0,19.6,19.95,19.84,1858.0,23.0,36859.0,1319.0,70.99,0.4,0.1
2020-01-08,19.95,19.95,19.6,19.7,19.68,4665.0,28.0,91786.0,4234.0,90.76,0.35,-0.25
2020-01-09,20.25,20.35,18.8,19.4,19.71,18270.0,437.0,360107.0,15378.0,84.17,1.55,-0.85
2020-01-10,19.5,19.8,19.0,19.5,19.49,4353.0,57.0,84828.0,2909.0,66.83,0.8,0.0
2020-01-13,19.45,19.95,18.55,19.2,19.11,20973.0,112.0,400872.0,16094.0,76.74,1.4,-0.25
2020-01-14,19.35,19.35,19.05,19.2,19.19,5932.0,353.0,113840.0,3706.0,62.47,0.3,-0.15
2020-01-15,19.45,20.05,19.0,19.5,19.78,10545.0,196.0,208542.0,5935.0,56.28,1.05,0.05
2020-01-16,19.5,19.9,19.35,19.6,19.53,5327.0,37.0,104053.0,3431.0,64.41,0.55,0.1
2020-01-17,19.7,20.05,19.7,19.95,19.91,5802.0,50.0,115527.0,2761.0,47.59,0.35,0.25
2020-01-20,20.25,20.25,19.6,19.65,19.83,2604.0,29.0,51629.0,1316.0,50.54,0.65,-0.6
2020-01-21,19.65,19.85,19.55,19.85,19.74,8623.0,19.0,170257.0,8040.0,93.24,0.3,0.2
2020-01-22,19.55,20.0,19.55,19.85,19.8,3569.0,29.0,70683.0,2026.0,56.77,0.45,0.3
2020-01-23,20.2,20.2,19.5,19.6,19.71,2659.0,29.0,52414.0,1413.0,53.14,0.7,-0.6
2020-01-24,19.7,19.95,19.65,19.95,19.79,9435.0,39.0,186710.0,5671.0,60.11,0.3,0.25
2020-01-27,19.95,19.95,19.55,19.55,19.77,4332.0,25.0,85652.0,3195.0,73.75,0.4,-0.4
2020-01-28,19.7,19.9,19.15,19.35,19.54,4437.0,50.0,86714.0,3306.0,74.51,0.75,-0.35
2020-01-29,19.55,19.6,18.6,18.9,19.05,6314.0,44.0,120263.0,4445.0,70.4,1.0,-0.65
2020-01-30,19.4,19.4,18.0,18.1,18.39,12379.0,99.0,227610.0,6454.0,52.14,1.4,-1.3
2020-01-31,18.05,18.4,17.9,18.25,18.11,12352.0,96.0,223709.0,10409.0,84.27,0.5,0.2
2020-02-01,18.55,19.05,17.75,18.5,18.49,35537.0,312.0,656940.0,17809.0,50.11,1.3,-0.05
2020-02-03,18.05,18.55,17.7,17.75,17.94,11322.0,65.0,203138.0,9832.0,86.84,0.85,-0.3
2020-02-04,17.8,18.45,17.15,17.3,17.85,12005.0,79.0,214303.0,7729.0,64.38,1.3,-0.5
2020-02-05,17.7,17.75,16.45,16.5,16.78,34282.0,160.0,575198.0,27458.0,80.09,1.3,-1.2
2020-02-06,16.95,17.9,16.85,17.85,17.39,9266.0,65.0,161113.0,6399.0,69.06,1.05,0.9
2020-02-07,17.9,19.2,17.6,18.3,18.78,35724.0,111.0,670805.0,26521.0,74.24,1.6,0.4
2020-02-10,18.3,19.0,18.05,18.3,18.42,12260.0,91.0,225768.0,6370.0,51.96,0.95,0.0
2020-02-11,18.75,19.0,18.25,18.5,18.62,27427.0,107.0,510590.0,16506.0,60.18,0.75,-0.25
2020-02-12,18.45,18.6,18.1,18.4,18.32,16416.0,78.0,300798.0,8779.0,53.48,0.5,-0.05
2020-02-13,16.15,18.6,16.15,18.1,18.28,10648.0,51.0,194668.0,7270.0,68.28,2.45,1.95
2020-02-14,18.45,18.45,17.85,18.1,18.14,6636.0,49.0,120357.0,3742.0,56.39,0.6,-0.35
2020-02-17,18.3,18.3,17.3,17.45,17.63,14859.0,68.0,261982.0,10901.0,73.36,1.0,-0.85
2020-02-18,17.2,17.35,16.6,17.0,17.12,5150.0,59.0,88165.0,3938.0,76.47,0.75,-0.2
2020-02-19,17.15,18.25,17.1,17.7,17.44,49328.0,187.0,860057.0,15717.0,31.86,1.15,0.55
2020-02-20,17.7,18.1,17.5,17.95,17.69,26121.0,100.0,462192.0,9228.0,35.33,0.6,0.25
2020-02-24,17.95,17.95,16.5,16.7,17.02,13749.0,86.0,234042.0,8546.0,62.16,1.45,-1.25
2020-02-25,16.7,16.7,15.65,16.2,16.19,27710.0,143.0,448745.0,14102.0,50.89,1.05,-0.5
2020-02-26,16.1,17.75,16.0,16.45,16.6,34935.0,120.0,580082.0,17002.0,48.67,1.75,0.35
2020-02-27,16.15,16.25,15.2,15.7,15.79,12364.0,107.0,195268.0,7365.0,59.57,1.05,-0.45
2020-02-28,15.3,15.9,15.3,15.65,15.58,12189.0,73.0,189873.0,6933.0,56.88,0.6,0.35
2020-03-02,15.65,16.0,15.1,15.3,15.67,5015.0,47.0,78564.0,3382.0,67.44,0.9,-0.35
2020-03-03,15.45,15.45,14.7,15.4,14.96,6291.0,59.0,94128.0,4044.0,64.28,0.75,-0.05
2020-03-04,15.0,15.25,14.6,14.65,14.9,8542.0,61.0,127307.0,5417.0,63.42,0.65,-0.35
2020-03-05,14.6,14.75,14.0,14.6,14.48,24902.0,103.0,360540.0,18408.0,73.92,0.75,0.0
2020-03-06,13.9,14.75,13.7,14.45,14.34,32159.0,248.0,461254.0,24293.0,75.54,1.05,0.55
2020-03-09,14.45,15.25,13.5,14.9,14.03,16525.0,123.0,231881.0,9875.0,59.76,1.75,0.45
2020-03-11,14.4,16.0,13.4,15.25,14.02,53173.0,240.0,745655.0,42412.0,79.76,2.6,0.85
2020-03-12,15.25,15.25,13.7,14.05,13.92,43368.0,295.0,603562.0,27259.0,62.86,1.55,-1.2
2020-03-13,13.4,16.0,12.4,14.3,14.03,46652.0,206.0,654537.0,28273.0,60.6,3.6,0.9
2020-03-16,14.2,14.6,13.3,13.85,14.07,9221.0,83.0,129774.0,8316.0,90.19,1.3,-0.35
2020-03-17,14.0,14.75,13.85,14.1,14.16,8466.0,63.0,119908.0,5667.0,66.94,0.9,0.1
2020-03-18,14.45,14.65,13.65,14.05,14.03,21025.0,124.0,295031.0,7720.0,36.72,1.0,-0.4
2020-03-19,13.6,14.95,13.5,14.05,13.85,78839.0,359.0,1092086.0,62495.0,79.27,1.45,0.45
2020-03-20,14.35,14.75,13.6,14.75,14.04,4752.0,86.0,66701.0,3416.0,71.89,1.15,0.4
2020-03-23,13.2,13.85,11.8,13.2,12.65,23499.0,625.0,297296.0,16330.0,69.49,2.05,0.0
2020-03-24,13.45,13.8,12.6,13.4,13.19,20074.0,156.0,264737.0,17251.0,85.94,1.2,-0.05
2020-03-25,13.05,14.5,12.45,13.9,13.84,145879.0,356.0,2019173.0,135772.0,93.07,2.05,0.85
2020-03-26,13.55,14.7,13.05,13.7,14.0,89916.0,442.0,1259197.0,74183.0,82.5,1.65,0.15
2020-03-27,13.95,14.2,13.55,13.85,13.85,1755.0,24.0,24314.0,1339.0,76.3,0.65,-0.1
2020-03-30,14.0,14.0,12.85,12.95,13.19,4912.0,86.0,64795.0,3643.0,74.17,1.15,-1.05
2020-03-31,13.5,13.5,11.7,12.2,12.47,33431.0,195.0,416950.0,29219.0,87.4,1.8,-1.3
2020-04-01,12.05,12.45,11.85,12.31,12.23,6883.0,269.0,84157.0,5198.0,75.52,0.6,0.26
2020-04-03,12.49,12.55,12.2,12.48,12.49,16013.0,109.0,200002.0,15608.0,97.47,0.35,-0.01
2020-04-07,13.2,13.2,11.95,12.0,12.36,17503.0,152.0,216267.0,14906.0,85.16,1.25,-1.2
2020-04-08,12.2,12.7,11.97,12.01,12.19,9041.0,145.0,110212.0,8886.0,98.29,0.73,-0.19
2020-04-09,12.05,12.54,12.0,12.38,12.01,1132075.0,252.0,13593872.0,1124286.0,99.31,0.54,0.33
2020-04-13,12.39,12.4,11.7,11.85,12.02,22935.0,187.0,275740.0,20743.0,90.44,0.7,-0.54
2020-04-15,11.9,12.3,11.7,11.83,11.92,20506.0,138.0,244372.0,17813.0,86.87,0.6,-0.07
2020-04-16,11.8,12.0,11.46,11.94,11.82,8591.0,169.0,101571.0,7484.0,87.11,0.54,0.14
2020-04-17,13.0,13.0,11.75,12.0,11.91,22991.0,170.0,273872.0,15253.0,66.34,1.25,-1.0
2020-04-20,12.14,12.14,11.76,11.92,11.91,19209.0,150.0,228754.0,16802.0,87.47,0.38,-0.22
2020-04-21,12.9,12.9,11.5,11.87,11.8,5733.0,54.0,67643.0,3713.0,64.77,1.4,-1.03
2020-04-22,11.79,11.89,11.55,11.83,11.78,31714.0,105.0,373523.0,27712.0,87.38,0.34,0.04
2020-04-23,11.8,14.19,11.79,14.19,14.08,872391.0,1466.0,12282065.0,538893.0,61.77,2.4,2.39
2020-04-24,14.95,16.14,13.8,13.93,14.94,244654.0,870.0,3654595.0,130662.0,53.41,2.34,-1.02
2020-04-27,14.5,15.2,13.9,14.02,14.3,98149.0,399.0,1403857.0,55510.0,56.56,1.3,-0.48
2020-04-28,14.0,14.04,13.25,13.81,13.74,45366.0,222.0,623300.0,27994.0,61.71,0.79,-0.19
2020-04-29,13.85,14.25,13.15,13.84,13.71,42470.0,186.0,582344.0,26110.0,61.48,1.1,-0.01
2020-04-30,13.95,13.98,13.56,13.61,13.72,16369.0,102.0,224632.0,9325.0,56.97,0.42,-0.34
2020-05-04,13.8,13.8,12.51,13.14,12.93,52755.0,307.0,681911.0,34490.0,65.38,1.29,-0.66
2020-05-05,13.4,13.4,12.65,12.7,12.9,17218.0,74.0,222036.0,10330.0,60.0,0.75,-0.7
2020-05-06,12.36,12.44,12.0,12.36,12.24,32342.0,132.0,395740.0,18374.0,56.81,0.44,0.0
2020-05-07,12.55,12.7,12.05,12.16,12.27,11506.0,96.0,141193.0,6794.0,59.05,0.65,-0.39
2020-05-08,12.54,14.29,12.05,13.27,12.98,77228.0,257.0,1002655.0,38091.0,49.32,2.24,0.73
2020-05-11,13.9,14.4,12.9,13.25,13.73,139842.0,489.0,1920543.0,55757.0,39.87,1.5,-0.65
2020-05-12,13.3,13.5,12.9,13.07,13.14,28930.0,139.0,380074.0,17510.0,60.53,0.6,-0.23
2020-05-13,14.15,14.15,12.92,13.1,13.18,51947.0,103.0,684805.0,8450.0,16.27,1.23,-1.05
2020-05-14,13.5,13.5,12.8,12.84,12.87,39285.0,145.0,505435.0,28456.0,72.43,0.7,-0.66
2020-05-15,12.84,12.98,12.62,12.88,12.85,9640.0,63.0,123833.0,7644.0,79.29,0.36,0.04
2020-05-18,13.21,13.21,12.0,12.33,12.81,16112.0,87.0,206391.0,10971.0,68.09,1.21,-0.88
2020-05-19,12.74,12.74,12.21,12.33,12.35,8741.0,49.0,107994.0,7245.0,82.89,0.53,-0.41
2020-05-20,12.3,12.39,12.01,12.18,12.17,12797.0,53.0,155784.0,7974.0,62.31,0.38,-0.12
2020-05-21,12.23,12.3,12.11,12.14,12.19,12934.0,58.0,157671.0,9974.0,77.11,0.19,-0.09
2020-05-22,12.01,12.11,11.92,11.99,11.99,12698.0,47.0,152301.0,11322.0,89.16,0.19,-0.02
2020-05-26,12.0,12.2,12.0,12.1,12.1,9757.0,48.0,118036.0,6617.0,67.82,0.2,0.1
2020-05-27,12.01,12.1,11.8,12.01,11.93,40636.0,84.0,484668.0,31875.0,78.44,0.3,0.0
2020-05-28,12.01,12.2,11.97,12.04,12.05,15110.0,59.0,182115.0,11410.0,75.51,0.23,0.03
2020-05-29,12.2,12.2,11.8,12.0,11.98,21039.0,71.0,252125.0,14725.0,69.99,0.4,-0.2
2020-06-01,12.39,13.21,12.31,12.68,12.91,25818.0,102.0,333414.0,15937.0,61.73,0.9,0.29
2020-06-02,12.89,13.2,12.61,12.68,12.85,24676.0,82.0,317113.0,14607.0,59.2,0.59,-0.21
2020-06-03,12.94,12.95,12.3,12.5,12.6,51078.0,174.0,643618.0,40418.0,79.13,0.65,-0.44
2020-06-04,12.48,12.5,11.91,12.15,12.17,26985.0,92.0,328441.0,14738.0,54.62,0.59,-0.33
2020-06-05,12.41,13.2,12.36,12.89,12.73,51031.0,128.0,649705.0,37033.0,72.57,0.84,0.48
2020-06-08,13.99,14.4,13.2,13.55,13.64,165287.0,455.0,2254869.0,116875.0,70.71,1.2,-0.44
2020-06-09,13.9,13.9,13.2,13.3,13.5,57406.0,161.0,775256.0,37571.0,65.45,0.7,-0.6
2020-06-10,13.25,13.7,13.07,13.25,13.34,34015.0,135.0,453918.0,24310.0,71.47,0.63,0.0
2020-06-11,13.65,13.75,13.03,13.09,13.31,27149.0,119.0,361273.0,15070.0,55.51,0.72,-0.56
2020-06-12,12.85,13.3,12.66,13.16,12.98,88648.0,200.0,1150836.0,71808.0,81.0,0.64,0.31
2020-06-15,13.25,13.45,12.92,12.99,13.19,49116.0,212.0,647857.0,26406.0,53.76,0.53,-0.26
2020-06-16,13.35,13.35,12.4,12.69,12.88,85020.0,304.0,1095458.0,41351.0,48.64,0.95,-0.66
2020-06-17,13.0,13.35,12.5,13.14,13.07,55192.0,139.0,721473.0,41344.0,74.91,0.85,0.14
2020-06-18,13.0,13.5,12.85,13.25,13.28,128414.0,332.0,1705318.0,89261.0,69.51,0.65,0.25
2020-06-19,13.4,15.9,13.32,15.9,14.97,744304.0,3877.0,11140606.0,453849.0,60.98,2.58,2.5
2020-06-22,17.03,19.08,16.79,18.99,18.48,1703869.0,2847.0,31494348.0,774719.0,45.47,2.29,1.96
2020-06-23,20.0,20.0,17.26,17.73,18.16,600858.0,1888.0,10911430.0,348437.0,57.99,2.74,-2.27
2020-06-24,18.1,18.1,16.37,16.63,17.03,139295.0,426.0,2372874.0,84145.0,60.41,1.73,-1.47
2020-06-25,16.4,17.5,16.05,17.11,17.02,240324.0,794.0,4089208.0,145618.0,60.59,1.45,0.71
2020-06-26,17.15,17.65,16.7,16.89,17.1,157370.0,586.0,2691121.0,100495.0,63.86,0.95,-0.26
2020-06-29,16.89,16.89,16.12,16.19,16.26,67433.0,172.0,1096153.0,37594.0,55.75,0.77,-0.7
2020-06-30,16.55,16.77,16.17,16.19,16.43,46409.0,116.0,762422.0,34861.0,75.12,0.6,-0.36
2020-07-01,15.9,16.0,15.5,15.8,15.76,99541.0,211.0,1568308.0,54229.0,54.48,0.5,-0.1
2020-07-02,16.5,16.5,15.8,16.0,15.99,48841.0,134.0,780799.0,23630.0,48.38,0.7,-0.5
2020-07-03,16.05,16.15,15.6,15.65,15.79,63411.0,159.0,1001541.0,39322.0,62.01,0.55,-0.4
2020-07-06,15.6,15.6,15.25,15.35,15.37,45630.0,150.0,701136.0,23585.0,51.69,0.35,-0.25
2020-07-07,15.4,15.4,14.9,15.15,15.11,43841.0,150.0,662300.0,26389.0,60.19,0.5,-0.25
2020-07-08,15.25,16.45,15.15,15.75,15.77,51541.0,177.0,812786.0,24601.0,47.73,1.3,0.5
2020-07-09,15.5,16.3,15.0,15.2,15.35,144521.0,511.0,2217904.0,85333.0,59.05,1.3,-0.3
2020-07-10,15.0,15.2,14.45,14.65,14.85,143190.0,590.0,2126503.0,94410.0,65.93,0.75,-0.35
2020-07-13,14.65,14.95,14.55,14.65,14.74,118649.0,439.0,1749273.0,82505.0,69.54,0.4,0.0
2020-07-14,14.95,14.95,14.1,14.3,14.37,105692.0,452.0,1519100.0,62734.0,59.36,0.85,-0.65
2020-07-15,14.3,14.7,14.05,14.3,14.5,116788.0,412.0,1693025.0,57000.0,48.81,0.65,0.0
